263, 6, 22, 209
280, 3, 23, 194
257, 2, 27, 214
253, 5, 23, 219
263, 6, 24, 207
253, 4, 22, 221
272, 3, 26, 199
248, 5, 20, 227
262, 5, 27, 206
260, 5, 30, 205
238, 8, 34, 220
271, 4, 18, 207
252, 3, 27, 218
254, 2, 28, 216
252, 2, 22, 224
260, 6, 24, 210
260, 4, 22, 214
255, 9, 24, 212
244, 4, 27, 225
277, 4, 18, 201
257, 5, 17, 221
248, 4, 27, 221
266, 9, 22, 203
279, 3, 22, 196
262, 2, 21, 215
272, 3, 24, 201
241, 3, 20, 236
275, 4, 29, 192
237, 4, 31, 228
273, 3, 29, 195
253, 2, 25, 220
244, 2, 27, 227
255, 4, 24, 217
261, 3, 25, 211
277, 4, 26, 193
248, 3, 22, 227
236, 5, 25, 234
280, 6, 18, 196
265, 4, 21, 210
257, 7, 29, 207
274, 6, 26, 194
256, 2, 26, 216
263, 3, 23, 211
237, 2, 35, 226
263, 5, 15, 217
266, 4, 27, 203
233, 2, 27, 238
249, 5, 21, 225
245, 5, 26, 224
255, 6, 22, 217
272, 8, 21, 199
252, 2, 26, 220
242, 6, 22, 230
274, 2, 26, 198
269, 4, 20, 207
248, 7, 24, 221
260, 4, 23, 213
249, 4, 28, 219
253, 7, 28, 212
245, 6, 32, 217
270, 4, 16, 210
246, 3, 29, 222
266, 3, 26, 205
239, 2, 24, 235
270, 6, 26, 198
246, 4, 22, 228
253, 9, 25, 213
255, 5, 23, 217
247, 5, 22, 226
278, 3, 21, 198
251, 6, 16, 227
247, 5, 28, 220
274, 7, 26, 193
275, 3, 23, 199
268, 1, 15, 216
266, 3, 26, 205
240, 5, 20, 235
274, 3, 29, 194
239, 5, 34, 222
270, 3, 26, 201
253, 1, 28, 218
245, 2, 24, 229
253, 4, 24, 219
263, 4, 28, 205
274, 3, 24, 199
242, 3, 28, 227
246, 5, 19, 230
280, 6, 18, 196
267, 5, 22, 206
256, 6, 28, 210
267, 6, 26, 201
262, 2, 28, 208
253, 3, 25, 219
244, 2, 32, 222
260, 5, 14, 221
268, 4, 29, 199
233, 3, 27, 237
251, 4, 20, 225
250, 6, 25, 219
249, 6, 22, 223
272, 7, 23, 198
251, 2, 26, 221
246, 6, 21, 227
268, 2, 28, 202
275, 4, 21, 200
244, 7, 21, 228
256, 4, 24, 216
257, 4, 29, 210
251, 5, 28, 216
242, 9, 32, 217
267, 3, 17, 213
250, 4, 25, 221
265, 3, 28, 204
242, 3, 26, 229
262, 4, 26, 208
249, 5, 18, 228
253, 9, 28, 210
253, 4, 21, 222
254, 6, 25, 215
276, 2, 21, 201
257, 6, 13, 224
237, 6, 29, 228
276, 7, 24, 193
277, 2, 22, 199
264, 2, 18, 216
268, 3, 26, 203
239, 4, 20, 237
282, 3, 29, 186
236, 4, 30, 230
266, 4, 28, 202
259, 1, 24, 216
243, 2, 28, 227
250, 5, 28, 217
266, 3, 26, 205
277, 3, 23, 197
253, 3, 24, 220
231, 5, 25, 239
285, 6, 16, 193
265, 5, 21, 209
253, 6, 31, 210
271, 6, 25, 198
265, 2, 26, 207
250, 4, 27, 219
241, 3, 27, 229
258, 3, 19, 220
270, 5, 26, 199
240, 2, 27, 231
249, 6, 22, 223
251, 4, 23, 222
253, 6, 22, 219
265, 8, 22, 205
244, 2, 31, 223
246, 7, 21, 226
284, 1, 23, 192
264, 4, 22, 210
248, 7, 22, 223
260, 4, 22, 214
246, 3, 29, 222
256, 5, 29, 210
244, 9, 31, 216
267, 4, 20, 209
250, 4, 23, 223
264, 4, 27, 205
245, 3, 27, 225
263, 4, 21, 212
250, 4, 24, 222
248, 10, 26, 216
258, 3, 24, 215
251, 5, 23, 221
272, 3, 19, 206
265, 5, 16, 214
239, 6, 27, 228
271, 7, 24, 198
275, 3, 22, 200
267, 1, 16, 216
269, 3, 25, 203
251, 4, 20, 225
263, 3, 38, 196
250, 5, 24, 221
252, 3, 31, 214
254, 2, 27, 217
254, 3, 24, 219
267, 3, 24, 206
264, 3, 26, 207
261, 2, 21, 216
233, 6, 29, 232
280, 5, 15, 200
254, 5, 32, 209
277, 5, 21, 197
259, 3, 34, 204
241, 4, 25, 230
242, 4, 24, 230
260, 2, 30, 208
239, 5, 23, 233
252, 5, 20, 223
246, 6, 23, 225
267, 5, 28, 200
246, 2, 24, 228
243, 8, 25, 224
