212, 34, 56, 198
214, 49, 30, 207
196, 36, 41, 227
201, 51, 35, 213
180, 42, 34, 244
198, 45, 39, 218
217, 52, 35, 196
214, 49, 33, 204
206, 53, 25, 216
188, 43, 37, 232
183, 51, 46, 220
174, 55, 36, 235
191, 48, 37, 224
208, 55, 31, 206
197, 49, 39, 215
214, 48, 33, 205
190, 53, 39, 218
183, 50, 44, 223
196, 53, 36, 215
215, 54, 33, 198
200, 53, 39, 208
179, 47, 55, 219
198, 66, 46, 190
189, 54, 48, 209
170, 61, 49, 220
197, 64, 43, 196
191, 63, 50, 196
213, 55, 47, 185
186, 69, 58, 187
189, 56, 66, 189
173, 66, 64, 197
183, 67, 67, 183
173, 89, 55, 183
168, 80, 70, 182
179, 82, 58, 181
173, 71, 77, 179
192, 66, 73, 169
206, 61, 68, 165
189, 87, 60, 164
172, 84, 84, 160
167, 78, 72, 183
178, 67, 68, 187
170, 69, 87, 174
180, 77, 70, 173
180, 78, 77, 165
185, 66, 86, 163
170, 87, 80, 163
185, 77, 59, 179
189, 73, 78, 160
170, 67, 76, 187
167, 79, 71, 183
182, 72, 69, 177
163, 81, 79, 177
178, 72, 65, 185
189, 65, 71, 175
179, 71, 65, 185
176, 87, 60, 177
176, 88, 72, 164
177, 64, 74, 185
179, 71, 67, 183
175, 74, 64, 187
191, 63, 63, 183
186, 80, 69, 165
170, 71, 79, 180
154, 96, 61, 189
156, 91, 51, 202
172, 79, 63, 186
166, 68, 59, 207
177, 60, 61, 202
178, 59, 62, 201
196, 77, 46, 181
178, 81, 54, 187
177, 69, 61, 193
174, 68, 70, 188
168, 79, 61, 192
173, 82, 60, 185
193, 78, 60, 169
196, 56, 60, 188
202, 64, 53, 181
197, 60, 70, 173
193, 64, 56, 187
183, 71, 62, 184
192, 62, 67, 179
188, 69, 54, 189
169, 78, 68, 185
178, 68, 70, 184
177, 68, 67, 188
175, 85, 63, 177
190, 64, 65, 181
154, 75, 67, 204
161, 81, 57, 201
169, 77, 56, 198
156, 102, 47, 195
152, 82, 71, 195
164, 93, 54, 189
165, 90, 45, 200
153, 83, 49, 215
152, 68, 67, 213
161, 77, 37, 225
175, 71, 47, 207
163, 83, 46, 208
155, 81, 45, 219
164, 88, 60, 188
173, 96, 51, 180
151, 103, 47, 199
167, 93, 48, 192
169, 90, 48, 193
162, 84, 38, 216
142, 101, 38, 219
159, 80, 50, 211
145, 110, 39, 206
162, 94, 52, 192
163, 90, 40, 207
153, 104, 38, 205
182, 81, 26, 211
163, 85, 38, 214
165, 89, 40, 206
165, 78, 33, 224
152, 85, 38, 225
152, 87, 34, 227
160, 80, 37, 223
161, 95, 36, 208
161, 89, 46, 204
147, 86, 31, 236
170, 95, 27, 208
166, 85, 27, 222
167, 94, 36, 203
144, 95, 39, 222
180, 90, 32, 198
167, 92, 41, 200
139, 85, 43, 233
158, 76, 39, 227
172, 92, 29, 207
162, 88, 32, 218
161, 81, 45, 213
163, 87, 37, 213
162, 103, 38, 197
168, 95, 33, 204
182, 91, 16, 211
172, 69, 40, 219
163, 83, 34, 220
149, 96, 42, 213
153, 91, 42, 214
182, 80, 45, 193
162, 92, 42, 204
142, 86, 52, 220
158, 98, 44, 200
160, 69, 51, 220
146, 88, 37, 229
167, 97, 40, 196
183, 85, 46, 186
168, 87, 53, 192
180, 71, 57, 192
163, 78, 49, 210
160, 91, 55, 194
182, 81, 56, 181
161, 89, 70, 180
157, 82, 77, 184
148, 105, 76, 171
154, 98, 85, 163
191, 75, 61, 173
202, 59, 73, 166
198, 54, 80, 168
185, 47, 78, 190
194, 53, 67, 186
195, 56, 67, 182
202, 47, 71, 180
197, 36, 76, 191
199, 52, 72, 177
208, 48, 65, 179
213, 41, 66, 180
196, 43, 69, 192
205, 33, 74, 188
215, 34, 72, 179
210, 38, 70, 182
221, 33, 54, 192
202, 37, 65, 196
205, 39, 62, 194
212, 25, 63, 200
231, 40, 64, 165
201, 29, 59, 211
237, 22, 56, 185
222, 31, 61, 186
225, 28, 56, 191
228, 23, 62, 187
230, 20, 67, 183
235, 20, 60, 185
222, 26, 54, 198
226, 23, 67, 184
238, 26, 51, 185
236, 17, 62, 185
210, 19, 54, 217
208, 26, 59, 207
237, 26, 52, 185
227, 27, 38, 208
238, 19, 48, 195
223, 24, 55, 198
224, 27, 37, 212
217, 18, 43, 222
