124, 34, 16, 326
119, 37, 22, 322
135, 32, 24, 309
125, 29, 11, 335
130, 27, 18, 325
122, 38, 19, 321
106, 39, 21, 334
131, 24, 22, 323
123, 32, 34, 311
107, 41, 22, 330
125, 32, 20, 323
119, 34, 20, 327
124, 38, 10, 328
104, 28, 24, 344
116, 35, 24, 325
127, 36, 16, 321
117, 32, 19, 332
126, 33, 17, 324
112, 33, 18, 337
100, 38, 15, 347
120, 47, 22, 311
139, 35, 16, 310
117, 37, 29, 317
123, 28, 27, 322
125, 34, 35, 306
141, 38, 32, 289
117, 42, 36, 305
123, 46, 38, 293
107, 51, 34, 308
109, 48, 38, 305
113, 34, 42, 311
101, 58, 46, 295
112, 59, 46, 283
115, 56, 36, 293
116, 67, 47, 270
97, 88, 36, 279
117, 64, 63, 256
92, 72, 77, 259
96, 69, 75, 260
94, 96, 88, 222
105, 95, 92, 208
84, 99, 88, 229
97, 108, 95, 200
82, 99, 115, 204
84, 101, 138, 177
94, 113, 122, 171
93, 111, 126, 170
84, 100, 134, 182
83, 117, 139, 161
96, 107, 157, 140
95, 115, 152, 138
89, 114, 136, 161
106, 103, 148, 143
103, 118, 135, 144
94, 97, 143, 166
114, 103, 158, 125
107, 96, 155, 142
88, 109, 165, 138
102, 103, 131, 164
102, 100, 146, 152
78, 121, 132, 169
82, 115, 114, 189
79, 125, 73, 223
60, 135, 67, 238
39, 146, 49, 266
38, 150, 40, 272
31, 179, 26, 264
21, 173, 19, 287
15, 175, 10, 300
11, 215, 3, 271
8, 203, 8, 281
9, 175, 7, 309
11, 201, 8, 280
14, 189, 6, 291
10, 200, 7, 283
14, 192, 9, 285
12, 194, 8, 286
12, 184, 13, 291
12, 201, 7, 280
15, 164, 7, 314
7, 178, 3, 312
12, 176, 8, 304
8, 179, 4, 309
5, 196, 6, 293
5, 195, 1, 299
4, 195, 2, 299
4, 191, 2, 303
6, 182, 2, 310
4, 188, 4, 304
5, 193, 1, 301
11, 189, 2, 298
4, 173, 4, 319
6, 184, 1, 309
10, 170, 5, 315
10, 177, 3, 310
11, 164, 3, 322
12, 156, 1, 331
9, 178, 1, 312
12, 176, 4, 308
6, 176, 5, 313
8, 180, 1, 311
7, 185, 2, 306
14, 193, 2, 291
13, 183, 2, 302
12, 181, 6, 301
30, 190, 4, 276
31, 171, 5, 293
41, 158, 6, 295
39, 179, 12, 270
47, 178, 13, 262
52, 159, 23, 266
73, 152, 17, 258
73, 165, 21, 241
80, 172, 22, 226
101, 148, 37, 214
128, 137, 43, 192
154, 125, 50, 171
201, 102, 64, 133
219, 86, 93, 102
224, 84, 109, 83
277, 64, 97, 62
291, 33, 137, 39
313, 27, 143, 17
348, 20, 118, 14
331, 17, 141, 11
362, 8, 126, 4
361, 5, 125, 9
392, 3, 102, 3
378, 1, 120, 1
402, 1, 97, 0
380, 1, 119, 0
404, 1, 93, 2
396, 1, 103, 0
401, 1, 98, 0
405, 0, 95, 0
403, 0, 97, 0
411, 0, 89, 0
407, 0, 93, 0
394, 0, 106, 0
405, 0, 95, 0
414, 0, 86, 0
393, 0, 107, 0
414, 0, 86, 0
388, 0, 112, 0
397, 0, 103, 0
393, 0, 107, 0
385, 0, 115, 0
377, 0, 123, 0
380, 0, 120, 0
382, 0, 118, 0
383, 0, 117, 0
356, 0, 144, 0
357, 0, 143, 0
338, 0, 162, 0
356, 0, 144, 0
316, 0, 184, 0
321, 0, 179, 0
287, 0, 213, 0
291, 0, 207, 2
266, 1, 225, 8
263, 10, 208, 19
237, 28, 202, 33
217, 45, 178, 60
169, 54, 179, 98
145, 71, 160, 124
117, 108, 115, 160
89, 123, 105, 183
77, 145, 83, 195
69, 136, 72, 223
60, 144, 60, 236
50, 132, 64, 254
42, 143, 48, 267
29, 161, 40, 270
36, 140, 49, 275
34, 162, 33, 271
30, 148, 27, 295
31, 162, 26, 281
29, 154, 29, 288
21, 139, 23, 317
32, 147, 27, 294
26, 147, 24, 303
21, 142, 39, 298
25, 145, 28, 302
25, 165, 27, 283
31, 151, 26, 292
17, 149, 31, 303
38, 151, 33, 278
33, 139, 34, 294
45, 154, 29, 272
42, 146, 40, 272
46, 136, 36, 282
41, 147, 33, 279
39, 141, 42, 278
42, 122, 49, 287
39, 139, 40, 282
45, 138, 37, 280
48, 150, 32, 270
33, 142, 26, 299
43, 131, 29, 297
