157, 19, 6, 318
130, 25, 6, 339
129, 17, 7, 347
143, 19, 2, 336
114, 20, 6, 360
160, 22, 4, 314
138, 18, 7, 337
156, 19, 6, 319
165, 24, 4, 307
142, 12, 3, 343
141, 18, 2, 339
158, 16, 6, 320
141, 18, 8, 333
132, 17, 6, 345
137, 16, 3, 344
143, 20, 4, 333
141, 19, 11, 329
131, 23, 3, 343
139, 15, 0, 346
144, 16, 3, 337
126, 14, 2, 358
150, 25, 6, 319
123, 17, 7, 353
138, 17, 6, 339
130, 25, 7, 338
131, 19, 5, 345
126, 22, 5, 347
130, 11, 3, 356
122, 27, 2, 349
142, 21, 5, 332
128, 16, 8, 348
151, 14, 6, 329
154, 24, 8, 314
142, 18, 3, 337
149, 14, 6, 331
142, 13, 6, 339
134, 19, 7, 340
156, 28, 10, 306
137, 20, 5, 338
138, 18, 8, 336
146, 15, 6, 333
126, 21, 2, 351
153, 26, 5, 316
153, 23, 5, 319
147, 31, 6, 316
171, 27, 9, 293
156, 58, 9, 277
178, 69, 18, 235
163, 93, 11, 233
197, 124, 12, 167
196, 157, 24, 123
241, 137, 17, 105
395, 8, 45, 52
418, 14, 23, 45
399, 10, 36, 55
423, 6, 20, 51
419, 6, 15, 60
410, 5, 17, 68
428, 5, 3, 64
415, 13, 7, 65
416, 7, 5, 72
432, 6, 5, 57
409, 5, 9, 77
412, 11, 8, 69
421, 6, 7, 66
426, 4, 6, 64
407, 5, 12, 76
438, 5, 3, 54
416, 4, 5, 75
422, 2, 3, 73
434, 3, 5, 58
437, 3, 10, 50
427, 5, 8, 60
427, 4, 3, 66
421, 2, 5, 72
426, 9, 3, 62
412, 5, 9, 74
435, 5, 8, 52
418, 3, 6, 73
428, 2, 10, 60
424, 4, 5, 67
422, 6, 9, 63
433, 0, 9, 58
443, 2, 3, 52
433, 3, 6, 58
415, 1, 5, 79
417, 1, 7, 75
425, 5, 4, 66
418, 2, 5, 75
418, 3, 11, 68
422, 4, 7, 67
435, 3, 8, 54
436, 1, 12, 51
419, 3, 12, 66
400, 0, 16, 84
409, 2, 35, 54
399, 3, 55, 43
361, 2, 84, 53
295, 5, 138, 62
261, 5, 187, 47
205, 54, 85, 156
186, 51, 82, 181
151, 53, 34, 262
163, 46, 27, 264
138, 43, 22, 297
132, 36, 10, 322
129, 26, 20, 325
150, 41, 14, 295
170, 53, 17, 260
152, 37, 19, 292
134, 31, 20, 315
141, 31, 12, 316
126, 36, 20, 318
146, 45, 19, 290
144, 34, 12, 310
125, 44, 24, 307
142, 37, 25, 296
132, 49, 23, 296
131, 44, 13, 312
136, 43, 22, 299
151, 47, 20, 282
155, 38, 19, 288
144, 40, 24, 292
142, 36, 25, 297
132, 44, 22, 302
151, 30, 26, 293
136, 33, 30, 301
143, 37, 22, 298
149, 38, 23, 290
137, 43, 14, 306
140, 30, 26, 304
140, 51, 25, 284
145, 33, 27, 295
157, 46, 25, 272
162, 34, 20, 284
149, 37, 21, 293
148, 44, 23, 285
147, 50, 30, 273
132, 46, 26, 296
151, 37, 26, 286
129, 45, 21, 305
138, 33, 20, 309
138, 40, 27, 295
144, 48, 29, 279
116, 47, 22, 315
103, 61, 29, 307
107, 64, 19, 310
103, 97, 19, 281
83, 100, 17, 300
83, 140, 11, 266
91, 125, 10, 274
68, 148, 10, 274
63, 154, 8, 275
227, 18, 13, 242
223, 16, 10, 251
215, 14, 9, 262
243, 8, 4, 245
243, 10, 3, 244
243, 2, 3, 252
235, 10, 1, 254
228, 8, 8, 256
251, 8, 3, 238
239, 4, 5, 252
213, 7, 4, 276
235, 18, 3, 244
228, 9, 3, 260
238, 7, 1, 254
248, 6, 4, 242
228, 6, 2, 264
218, 8, 3, 271
223, 8, 6, 263
226, 4, 6, 264
209, 5, 5, 281
227, 10, 3, 260
224, 10, 0, 266
219, 7, 2, 272
221, 10, 2, 267
216, 8, 6, 270
218, 6, 1, 275
224, 13, 4, 259
233, 9, 5, 253
225, 5, 1, 269
201, 10, 7, 282
219, 11, 5, 265
223, 6, 3, 268
227, 8, 5, 260
225, 8, 4, 263
242, 5, 3, 250
223, 9, 2, 266
219, 10, 4, 267
230, 11, 3, 256
217, 14, 3, 266
240, 15, 5, 240
224, 11, 1, 264
225, 6, 5, 264
241, 12, 6, 241
224, 10, 6, 260
242, 5, 3, 250
244, 12, 1, 243
