382, 13, 13, 92
364, 17, 16, 103
370, 5, 17, 108
376, 9, 14, 101
369, 11, 18, 102
383, 6, 6, 105
357, 12, 15, 116
376, 2, 24, 98
364, 9, 18, 109
366, 12, 12, 110
386, 6, 15, 93
374, 14, 23, 89
384, 10, 14, 92
371, 5, 16, 108
370, 7, 24, 99
367, 8, 14, 111
373, 12, 21, 94
368, 5, 17, 110
345, 18, 47, 90
212, 78, 179, 31
256, 20, 20, 204
247, 25, 21, 207
256, 16, 23, 205
257, 25, 17, 201
275, 21, 12, 192
255, 18, 21, 206
261, 19, 16, 204
266, 21, 19, 194
252, 25, 19, 204
252, 28, 25, 195
257, 17, 21, 205
265, 19, 18, 198
245, 21, 27, 207
257, 16, 24, 203
263, 19, 17, 201
271, 23, 26, 180
267, 12, 17, 204
266, 26, 29, 179
215, 39, 29, 217
53, 104, 101, 242
107, 23, 19, 351
106, 32, 26, 336
102, 30, 22, 346
89, 32, 19, 360
100, 33, 13, 354
108, 29, 12, 351
96, 30, 6, 368
105, 42, 19, 334
89, 40, 8, 363
105, 29, 10, 356
85, 31, 15, 369
104, 37, 12, 347
115, 30, 12, 343
104, 32, 20, 344
89, 39, 11, 361
110, 31, 18, 341
113, 21, 18, 348
104, 25, 13, 358
97, 73, 26, 304
37, 203, 54, 206
271, 9, 8, 212
260, 7, 7, 226
249, 12, 12, 227
254, 9, 13, 224
259, 7, 13, 221
266, 8, 13, 213
258, 10, 12, 220
284, 2, 30, 184
267, 4, 21, 208
279, 7, 16, 198
251, 7, 18, 224
292, 4, 21, 183
258, 10, 20, 212
268, 8, 16, 208
270, 9, 17, 204
251, 7, 17, 225
269, 7, 16, 208
266, 9, 11, 214
246, 20, 44, 190
131, 76, 136, 157
92, 89, 159, 160
177, 10, 7, 306
184, 5, 8, 303
185, 7, 12, 296
147, 4, 7, 342
153, 8, 11, 328
185, 11, 6, 298
166, 9, 8, 317
149, 7, 4, 340
185, 4, 5, 306
171, 7, 6, 316
161, 5, 8, 326
165, 6, 8, 321
176, 9, 9, 306
177, 4, 8, 311
176, 6, 5, 313
175, 8, 7, 310
168, 12, 7, 313
144, 10, 34, 312
87, 13, 154, 246
94, 3, 11, 392
81, 10, 7, 402
89, 6, 1, 404
89, 5, 6, 400
84, 5, 7, 404
94, 1, 2, 403
90, 5, 3, 402
89, 7, 2, 402
88, 6, 3, 403
98, 3, 4, 395
97, 2, 1, 400
90, 4, 6, 400
104, 4, 1, 391
91, 6, 4, 399
87, 5, 1, 407
86, 7, 1, 406
96, 7, 4, 393
96, 10, 3, 391
81, 32, 18, 369
29, 141, 43, 287
147, 55, 8, 290
159, 50, 10, 281
153, 56, 4, 287
175, 31, 14, 280
160, 36, 11, 293
146, 37, 11, 306
158, 29, 12, 301
189, 38, 10, 263
160, 40, 10, 290
154, 31, 12, 303
161, 40, 4, 295
168, 27, 10, 295
164, 32, 7, 297
157, 32, 9, 302
168, 28, 6, 298
154, 30, 6, 310
146, 31, 10, 313
145, 28, 5, 322
138, 62, 20, 280
63, 162, 82, 193
248, 17, 5, 230
245, 5, 9, 241
228, 9, 5, 258
233, 16, 7, 244
258, 12, 7, 223
247, 15, 13, 225
255, 10, 10, 225
226, 10, 8, 256
216, 6, 6, 272
254, 10, 9, 227
251, 13, 10, 226
220, 14, 5, 261
262, 5, 5, 228
248, 12, 6, 234
236, 15, 9, 240
247, 12, 2, 239
250, 7, 5, 238
249, 10, 7, 234
258, 36, 23, 183
203, 90, 114, 93
276, 16, 28, 180
286, 20, 16, 178
277, 15, 21, 187
295, 13, 28, 164
290, 17, 17, 176
292, 19, 10, 179
295, 12, 20, 173
310, 15, 17, 158
291, 16, 26, 167
287, 11, 19, 183
265, 17, 17, 201
317, 10, 6, 167
310, 14, 17, 159
299, 15, 21, 165
293, 8, 28, 171
302, 11, 25, 162
299, 16, 24, 161
277, 13, 24, 186
277, 20, 48, 155
299, 9, 81, 111
299, 5, 13, 183
282, 11, 16, 191
294, 8, 23, 175
290, 9, 10, 191
290, 8, 16, 186
286, 9, 17, 188
297, 9, 12, 182
285, 5, 9, 201
297, 7, 10, 186
280, 8, 19, 193
256, 8, 13, 223
294, 4, 9, 193
301, 9, 7, 183
304, 9, 11, 176
286, 3, 12, 199
290, 3, 13, 194
288, 5, 9, 198
275, 13, 11, 201
278, 5, 15, 202
